feature,importance
cat__customerID_7140-ADSMJ,2.6549867247653448e-05
cat__customerID_4785-NKHCX,2.6522387047618857e-05
cat__customerID_2560-PPCHE,2.65172907644827e-05
cat__customerID_5919-VCZYM,2.6499706189887314e-05
cat__customerID_8904-OPDCK,2.6463258154332496e-05
cat__customerID_2642-DTVCO,2.6449664369997066e-05
cat__customerID_6261-LHRTG,2.6439463008807376e-05
cat__customerID_2737-WFVYW,2.643822696955991e-05
cat__customerID_0114-RSRRW,2.6437816669515194e-05
cat__customerID_9305-CDSKC,2.6434704284377892e-05
cat__customerID_2462-XIIJB,2.6424843836455805e-05
cat__customerID_4710-NKCAW,2.6417989297867552e-05
cat__customerID_8992-VONJD,2.6383183669583802e-05
cat__customerID_4228-ZGYUW,2.6379767103053072e-05
cat__customerID_1724-BQUHA,2.6364678194529707e-05
cat__customerID_1641-BYBTK,2.633570286178407e-05
cat__customerID_2342-CKIAO,2.6264317840068038e-05
cat__customerID_4759-TRPLW,2.6231897532305096e-05
cat__customerID_6981-TDRFT,2.6222913031093226e-05
cat__customerID_1309-XGFSN,2.620136759870312e-05
cat__customerID_5673-FSSMF,2.6189619706302485e-05
cat__customerID_3981-QSVQI,2.6171855649307413e-05
cat__customerID_2074-GKOWZ,2.6155278102190635e-05
cat__customerID_1075-BGWOH,2.6073101838404093e-05
cat__customerID_0927-CNGRH,2.6047814173513032e-05
cat__customerID_8849-PRIQJ,2.6047122509019947e-05
cat__customerID_8086-OVPWV,2.6042638048970296e-05
cat__customerID_3675-YDUPJ,2.6024714056279695e-05
cat__customerID_0206-TBWLC,2.6020536881086194e-05
cat__customerID_7153-OANIO,2.5979891420639096e-05
cat__customerID_0699-NDKJM,2.597722123474106e-05
cat__customerID_1543-LLLFT,2.5965662816985996e-05
cat__customerID_1579-KLYDT,2.593713190722135e-05
cat__customerID_9092-GDZKO,2.5928969855313193e-05
cat__customerID_4291-HPAXL,2.5909998289318756e-05
cat__customerID_5989-OMNJE,2.5906633750153805e-05
cat__customerID_7908-QCBCA,2.5900024729229694e-05
cat__customerID_2856-HYAPG,2.5873434127308186e-05
cat__customerID_2486-WYVVE,2.58561748331055e-05
cat__customerID_1573-LGXBA,2.585359248703274e-05
cat__customerID_1297-VQDRP,2.584303123245591e-05
cat__customerID_5804-LEPIM,2.583423618847539e-05
cat__customerID_6806-YDEUL,2.582685005447106e-05
cat__customerID_0580-PIQHM,2.5826064418619927e-05
cat__customerID_2812-SFXMJ,2.5824887391635558e-05
cat__customerID_0366-NQSHS,2.5814650334927604e-05
cat__customerID_4083-BFNYK,2.5812387313817435e-05
cat__customerID_6394-HHHZM,2.5788121947641158e-05
cat__customerID_8731-WBBMB,2.577888520424813e-05
cat__customerID_8735-DCXNF,2.5776706108830388e-05
cat__customerID_3806-YAZOV,2.577463587172207e-05
cat__customerID_5448-VWNAM,2.5757894311546348e-05
cat__customerID_7811-JIVPF,2.5740895092066873e-05
cat__customerID_7123-WQUHX,2.5728108939084057e-05
cat__customerID_0396-HUJBP,2.5719008262320165e-05
cat__customerID_6469-MRVET,2.5661385190210525e-05
cat__customerID_2012-NWRPA,2.5643063431386396e-05
cat__customerID_4145-UQXUQ,2.5572425770892967e-05
cat__customerID_9025-AOMKI,2.557136701511669e-05
cat__customerID_8439-LTUGF,2.557105255726049e-05
cat__customerID_6402-SSEJG,2.555638567016014e-05
cat__customerID_0708-SJDIS,2.5555737774931603e-05
cat__customerID_5054-IEXZT,2.553305420819497e-05
cat__customerID_2024-BASKD,2.5510132121437873e-05
cat__customerID_3645-DEYGF,2.550001346268376e-05
cat__customerID_5593-SUAOO,2.547836725320895e-05
cat__customerID_9317-WZPGV,2.5477557102085407e-05
cat__customerID_4476-OSWTN,2.5472046803778653e-05
cat__customerID_8295-FHIVV,2.5456443723635558e-05
cat__customerID_0308-IVGOK,2.545438815953515e-05
cat__customerID_3733-ZEECP,2.5447230554431922e-05
cat__customerID_0030-FNXPP,2.5440738791339327e-05
cat__customerID_9818-XQCUV,2.5385507235989863e-05
cat__customerID_3296-SILRA,2.5376372883330396e-05
cat__customerID_3186-BAXNB,2.5368687196802838e-05
cat__customerID_4923-ADWXJ,2.533488647944091e-05
cat__customerID_7234-KMNRQ,2.530749388406896e-05
cat__customerID_9644-KVCNC,2.529833757238518e-05
cat__customerID_1409-PHXTF,2.5278077940655436e-05
cat__customerID_3570-YUEKJ,2.524353066994758e-05
cat__customerID_3786-WOVKF,2.52403630390571e-05
cat__customerID_0786-IVLAW,2.521452346782832e-05
cat__customerID_4277-UDIEF,2.516887579768743e-05
cat__customerID_4936-YPJNK,2.5149396444284318e-05
cat__customerID_3387-VATUS,2.5140500073974773e-05
cat__customerID_9367-OIUXP,2.5126796982556227e-05
cat__customerID_5168-MQQCA,2.5073955568123278e-05
cat__customerID_6086-ESGRL,2.5073228039067622e-05
cat__customerID_0369-ZGOVK,2.506631263420442e-05
cat__customerID_5968-XQIVE,2.5063951770875468e-05
cat__customerID_5583-SXDAG,2.5056545241865667e-05
cat__customerID_0442-ZXKVS,2.5035824289341126e-05
cat__customerID_7016-NVRIC,2.5032617167218003e-05
cat__customerID_5734-EJKXG,2.4997880445341127e-05
cat__customerID_6702-OHFWR,2.498782934129338e-05
cat__customerID_6447-GORXK,2.4959137305340382e-05
cat__customerID_6994-ORCWG,2.49418999651781e-05
cat__customerID_9101-NTIXF,2.49124117250799e-05
cat__customerID_3407-QGWLG,2.4910786000867067e-05
cat__customerID_7450-NWRTR,2.4892806893680532e-05
cat__customerID_4868-AADLV,2.4857199134826283e-05
cat__customerID_9475-NNDGC,2.4855006813702653e-05
cat__customerID_9399-APLBT,2.4853686567466688e-05
cat__customerID_7874-ECPQJ,2.4853015077845796e-05
cat__customerID_4951-UKAAQ,2.4849188635441494e-05
cat__customerID_7175-NTIXE,2.4819932067101615e-05
cat__customerID_6967-QIQRV,2.4817200562977924e-05
cat__customerID_7228-OMTPN,2.4808787883803298e-05
cat__customerID_7080-TNUWP,2.4768418868234237e-05
cat__customerID_9061-TIHDA,2.4750425962352937e-05
cat__customerID_6563-VNPMN,2.4734978118649193e-05
cat__customerID_2796-UUZZO,2.4731261437410963e-05
cat__customerID_2303-PJYHN,2.4691206906928132e-05
cat__customerID_8150-QUDFX,2.46468728704133e-05
cat__customerID_5222-JCXZT,2.463215173414125e-05
cat__customerID_0880-TKATG,2.461480351091479e-05
cat__customerID_4558-CGYCZ,2.460553966306012e-05
cat__customerID_9554-DFKIC,2.45789835594539e-05
cat__customerID_7824-PANSQ,2.457470478851079e-05
cat__customerID_7868-BGSZA,2.4571155928023422e-05
cat__customerID_6683-VLCTZ,2.453624903475514e-05
cat__customerID_2896-TBNBE,2.452000263411665e-05
cat__customerID_3643-AHCFP,2.4496311833248836e-05
cat__customerID_0334-GDDSO,2.4482912469768855e-05
cat__customerID_3272-VUHPV,2.447320268910308e-05
cat__customerID_6906-MPARY,2.4470618482030416e-05
cat__customerID_3468-DRVQJ,2.4455262525984982e-05
cat__customerID_3319-DWOEP,2.445370308466715e-05
cat__customerID_5206-HPJKM,2.4449970625404933e-05
cat__customerID_1925-LFCZZ,2.4448202112566453e-05
cat__customerID_9770-LXDBK,2.4441303044101672e-05
cat__customerID_7663-ZTEGJ,2.4438550766227952e-05
cat__customerID_6734-CKRSM,2.442657424786455e-05
cat__customerID_7576-OYWBN,2.441244017233189e-05
cat__customerID_5151-HQRDG,2.4400087582405782e-05
cat__customerID_1735-XMJVH,2.4383404449950937e-05
cat__customerID_5206-XZZQI,2.4380300630371522e-05
cat__customerID_2908-ZTPNF,2.4364163804326625e-05
cat__customerID_0897-FEGMU,2.434045467911019e-05
cat__customerID_4544-RXFMG,2.4335643661201483e-05
cat__customerID_0637-KVDLV,2.4328009838049207e-05
cat__customerID_0231-LXVAP,2.4322655443330367e-05
cat__customerID_9444-JTXHZ,2.429923023310737e-05
cat__customerID_8044-BGWPI,2.4294829205226446e-05
cat__customerID_8769-KKTPH,2.423252424035868e-05
cat__customerID_0655-YDGFJ,2.422215185158611e-05
cat__customerID_4550-EVXNY,2.4221512744354334e-05
cat__customerID_6092-QZVPP,2.4218541879400754e-05
cat__customerID_5639-NTUPK,2.4198781005170842e-05
cat__customerID_8779-QRDMV,2.4173300972832723e-05
cat__customerID_4374-YMUSQ,2.4119582538387436e-05
cat__customerID_6621-YOBKI,2.4118992362100536e-05
cat__customerID_9746-MDMBK,2.4089507701511446e-05
cat__customerID_5732-IKGQH,2.4082246034522532e-05
cat__customerID_1810-BOHSY,2.405559376317005e-05
cat__customerID_9978-HYCIN,2.403257709089183e-05
cat__customerID_4726-DLWQN,2.3986051490019985e-05
cat__customerID_4833-QTJNO,2.3966555710918285e-05
cat__customerID_7706-DZNKK,2.3950796575984278e-05
cat__customerID_1116-DXXDF,2.389998460190324e-05
cat__customerID_1755-RMCXH,2.389594073734214e-05
cat__customerID_9306-CPCBC,2.387358880238655e-05
cat__customerID_5276-KQWHG,2.38520357505807e-05
cat__customerID_9426-SXNHE,2.3835636352500202e-05
cat__customerID_3389-YGYAI,2.3808301519516237e-05
cat__customerID_8474-UMLNT,2.380060311634837e-05
cat__customerID_2621-UDNLU,2.379452997870518e-05
cat__customerID_6341-AEVKX,2.3768551341115507e-05
cat__customerID_9938-EKRGF,2.3745047723132023e-05
cat__customerID_7740-BTPUX,2.3740355636923742e-05
cat__customerID_5095-AESKG,2.373341349390746e-05
cat__customerID_5197-PYEPU,2.366618667362857e-05
cat__customerID_4274-DRSQT,2.3664214830774293e-05
cat__customerID_0781-LKXBR,2.366209118400311e-05
cat__customerID_7968-QUXNS,2.3638077162976946e-05
cat__customerID_4163-KIUHY,2.363275066219144e-05
cat__customerID_9231-ZJYAM,2.3617643966888438e-05
cat__customerID_0564-JJHGS,2.361158745953334e-05
cat__customerID_7148-XZPHA,2.3603052627324855e-05
cat__customerID_8348-HFYIV,2.3566796291187574e-05
cat__customerID_9470-RTWDV,2.3519945108521097e-05
cat__customerID_3638-DIMPH,2.3504323675762134e-05
cat__customerID_6490-FGZAT,2.349596254851612e-05
cat__customerID_1336-EZFZY,2.3465539717368298e-05
cat__customerID_6322-PJJDJ,2.3457198667712624e-05
cat__customerID_5519-NPHVG,2.3452451150023022e-05
cat__customerID_6221-AVQYL,2.343758048389676e-05
cat__customerID_6035-RIIOM,2.3413015066870953e-05
cat__customerID_5134-IKDAY,2.340002394147452e-05
cat__customerID_7938-OUHIO,2.339947718635506e-05
cat__customerID_4316-XCSLJ,2.3354785708437918e-05
cat__customerID_8319-QBEHW,2.3354761140452603e-05
cat__customerID_0723-VSOBE,2.3353642667000503e-05
cat__customerID_9618-LFJRU,2.3349194431300724e-05
cat__customerID_8937-RDTHP,2.334238090631482e-05
cat__customerID_7740-KKCXF,2.3339530352216013e-05
cat__customerID_6303-KFWSL,2.333845883253838e-05
cat__customerID_6333-YDVLT,2.3334101516073194e-05
cat__customerID_6505-OZNPG,2.3319221594249726e-05
cat__customerID_7108-DGVUU,2.331814448677221e-05
cat__customerID_4397-FRLTA,2.33098522764958e-05
cat__customerID_3428-MMGUB,2.330715622430473e-05
cat__customerID_3811-VBYBZ,2.32918026023461e-05
cat__customerID_0810-BDHAW,2.3289126803148284e-05
cat__customerID_3275-RHRNE,2.327951322204022e-05
cat__customerID_8414-MYSHR,2.325156291837481e-05
cat__customerID_8080-POTJR,2.324505912784779e-05
cat__customerID_0233-FTHAV,2.3235080864777633e-05
cat__customerID_2925-MXLSX,2.3228008821558418e-05
cat__customerID_5956-VKDTT,2.3226419522255515e-05
cat__customerID_1981-INRFU,2.320828359681968e-05
cat__customerID_2599-CZABP,2.320498817967816e-05
cat__customerID_7516-GMHUV,2.3202050174388735e-05
cat__customerID_9036-CSKBW,2.3200720572216737e-05
cat__customerID_1950-KSVVJ,2.3164604440806465e-05
cat__customerID_8213-TAZPM,2.31541273380015e-05
cat__customerID_1925-GMVBW,2.3149531283353796e-05
cat__customerID_5555-RNPGT,2.3142276866579572e-05
cat__customerID_6972-SNKKW,2.3098344504398517e-05
cat__customerID_8082-GHXOP,2.308523408338813e-05
cat__customerID_3221-CJMSG,2.306067284217253e-05
cat__customerID_5702-SKUOB,2.3059560166435834e-05
cat__customerID_7989-VCQOH,2.305667359497855e-05
cat__customerID_3039-MJSLN,2.2993220605870765e-05
cat__customerID_5564-NEMQO,2.296798077452573e-05
cat__customerID_9512-PHSMG,2.2962771789448954e-05
cat__customerID_3126-WQMGH,2.2957421566331547e-05
cat__customerID_9391-DXGGG,2.2932465990143113e-05
cat__customerID_4926-UMJZD,2.2925150204786175e-05
cat__customerID_7785-RDVIG,2.28859758686614e-05
cat__customerID_5730-RIITO,2.286849483083428e-05
cat__customerID_7797-EJMDP,2.2855680273691393e-05
cat__customerID_7219-TLZHO,2.2849341755662697e-05
cat__customerID_2402-TAIRZ,2.2837186978569582e-05
cat__customerID_8410-BGQXN,2.283687875872077e-05
cat__customerID_0931-MHTEM,2.2832018444696804e-05
cat__customerID_4822-RVYBB,2.2773809522488872e-05
cat__customerID_0098-BOWSO,2.2767453330451598e-05
cat__customerID_6377-KSLXC,2.2757798710925105e-05
cat__customerID_1347-KTTTA,2.2755840101640294e-05
cat__customerID_9609-BENEA,2.272887411952036e-05
cat__customerID_5640-CAXOA,2.2728716811168907e-05
cat__customerID_2928-HLDBA,2.27133311809181e-05
cat__customerID_6131-JLWZM,2.2709764826406616e-05
cat__customerID_8905-IAZPF,2.2644360904857237e-05
cat__customerID_2410-CIYFZ,2.2616026003089213e-05
cat__customerID_9896-UYMIE,2.255741798000231e-05
cat__customerID_8561-NMTBD,2.2555092168329897e-05
cat__customerID_0697-ZMSWS,2.252368336142554e-05
cat__customerID_4816-OKWNX,2.250014599159785e-05
cat__customerID_0384-RVBPI,2.2466750007205004e-05
cat__customerID_6749-UTDVX,2.2457116991421547e-05
cat__customerID_2439-QKJUL,2.245336591086844e-05
cat__customerID_2586-CWXVV,2.2448104291229538e-05
cat__customerID_3871-IKPYH,2.2446082686442608e-05
cat__customerID_1163-ONYEY,2.2392803556597132e-05
cat__customerID_3703-TTEPD,2.237622747752512e-05
cat__customerID_1017-FBQMM,2.2313078196111883e-05
cat__customerID_3863-QSTYI,2.2259020869486906e-05
cat__customerID_0136-IFMYD,2.224590393020804e-05
cat__customerID_6617-WLBQC,2.2225380139424206e-05
cat__customerID_1397-XKKWR,2.222352852295313e-05
cat__customerID_3642-GKTCT,2.2199264168231847e-05
cat__customerID_4182-BGSIQ,2.2196940809066793e-05
cat__customerID_6416-TVAIH,2.2178552056696662e-05
cat__customerID_8591-NXRCV,2.217155026290101e-05
cat__customerID_3253-HKOKL,2.216952691723471e-05
cat__customerID_5343-SGUBI,2.2155418787860554e-05
cat__customerID_0308-GIQJT,2.2155291806984785e-05
cat__customerID_5345-BMKWB,2.2148097640365386e-05
cat__customerID_3417-TSCIC,2.2131291871689278e-05
cat__customerID_2023-VQFDL,2.2103326823105293e-05
cat__customerID_2452-SNHFZ,2.209145683537818e-05
cat__customerID_4455-BFSPD,2.206615006313082e-05
cat__customerID_1921-KYSAY,2.206604771233894e-05
cat__customerID_8944-AILEF,2.2041324162429356e-05
cat__customerID_3128-YOVTD,2.2036670886169715e-05
cat__customerID_3363-EWLGO,2.2034973759660284e-05
cat__customerID_7521-YXVZY,2.2029894629302255e-05
cat__customerID_4422-QVIJA,2.1998320007459162e-05
cat__customerID_5832-EXGTT,2.19966214814286e-05
cat__customerID_7361-YPXFS,2.199315328311442e-05
cat__customerID_1465-WCZVT,2.197968800339953e-05
cat__customerID_1257-SXUXQ,2.197066151562876e-05
cat__customerID_2530-FMFXO,2.196507164332167e-05
cat__customerID_0128-MKWSG,2.1963799291507268e-05
cat__customerID_1337-BOZWO,2.196070521876018e-05
cat__customerID_7299-GNVPL,2.1939255518668152e-05
cat__customerID_2242-MFOTG,2.1919433017542445e-05
cat__customerID_4495-LHSSK,2.1917826288197573e-05
cat__customerID_0479-HMSWA,2.1897855348102612e-05
cat__customerID_7727-SHVZV,2.1885337808496238e-05
cat__customerID_0345-XMMUG,2.1883398053303478e-05
cat__customerID_9076-AXYIK,2.1852854181543148e-05
cat__customerID_6794-HKIAJ,2.1850116773661466e-05
cat__customerID_4189-NAKJS,2.1845213675680318e-05
cat__customerID_2205-YMZZJ,2.183862533481085e-05
cat__customerID_0750-EKNGL,2.1834656682179806e-05
cat__customerID_8268-YDIXR,2.1817662336275386e-05
cat__customerID_6994-FGRHH,2.181657297300071e-05
cat__customerID_4797-MIWUM,2.1799127787257202e-05
cat__customerID_6286-ZHAOK,2.178825547948039e-05
cat__customerID_6368-NWMCE,2.174356947400145e-05
cat__customerID_0787-LHDYT,2.1742552453662183e-05
cat__customerID_3156-QLHBO,2.1699991245295837e-05
cat__customerID_1991-VOPLL,2.166955932765378e-05
cat__customerID_8894-JVDCV,2.1663398941420872e-05
cat__customerID_8815-LMFLX,2.162888963785822e-05
cat__customerID_5478-JJVZK,2.162304902472298e-05
cat__customerID_2931-VUVJN,2.162212467546713e-05
cat__customerID_8314-DPQHL,2.1619554042134715e-05
cat__customerID_2696-ECXKC,2.160013959107344e-05
cat__customerID_5619-PTMIK,2.1586078013558995e-05
cat__customerID_8945-GRKHX,2.1577534777846216e-05
cat__customerID_7094-MSZAO,2.1555508326890115e-05
cat__customerID_9681-OXGVC,2.155539729985792e-05
cat__customerID_4023-RTIQM,2.1541043656082214e-05
cat__customerID_1222-LRYKO,2.1540220690362412e-05
cat__customerID_7964-YESJC,2.1538277724492854e-05
cat__customerID_1545-ACTAS,2.153099010189761e-05
cat__customerID_9762-YAQAA,2.1521210434905076e-05
cat__customerID_1984-GPTEH,2.1497194843325618e-05
cat__customerID_1273-MTETI,2.148277425665985e-05
cat__customerID_0036-IHMOT,2.146606261956181e-05
cat__customerID_2851-MMUTZ,2.144685772211652e-05
cat__customerID_7488-MXJIV,2.1446428352391302e-05
cat__customerID_9074-KGVOX,2.1432722469295957e-05
cat__customerID_3727-RJMEO,2.1432700992172082e-05
cat__customerID_3765-JXVKY,2.139769553736093e-05
cat__customerID_0742-NXBGR,2.1396209035615474e-05
cat__customerID_9294-TDIPC,2.138508186996459e-05
cat__customerID_4355-CVPVS,2.1356702471432718e-05
cat__customerID_9970-QBCDA,2.1355969406764868e-05
cat__customerID_2656-TABEH,2.133553216021691e-05
cat__customerID_8100-HZZLJ,2.1326634469240837e-05
cat__customerID_0594-UFTUL,2.131403090130521e-05
cat__customerID_0851-DFJKB,2.1313692152077292e-05
cat__customerID_5150-LJNSR,2.128276200310612e-05
cat__customerID_2320-YKQBO,2.127744240920072e-05
cat__customerID_4139-JPIAM,2.1270313668813194e-05
cat__customerID_9518-IMLHK,2.124817664074298e-05
cat__customerID_7777-UNYHB,2.1233347802395897e-05
cat__customerID_3977-QCRSL,2.1226142698064627e-05
cat__customerID_3209-ZPKFI,2.1211778423247014e-05
cat__customerID_6705-LNMDD,2.121086133331026e-05
cat__customerID_6979-TNDEU,2.1189300089733522e-05
cat__customerID_9114-VEPUF,2.11855857480115e-05
cat__customerID_4644-PIZRT,2.1170318844458308e-05
cat__customerID_0620-XEFWH,2.1122269754378925e-05
cat__customerID_7013-PSXHK,2.1117338574662912e-05
cat__customerID_7605-SNLQG,2.106904541804063e-05
cat__customerID_3865-YIOTT,2.105584579188114e-05
cat__customerID_5383-MMTWC,2.103111616579982e-05
cat__customerID_5285-MVEHD,2.102942272429913e-05
cat__customerID_9839-ETQOE,2.099793271747471e-05
cat__customerID_0744-GKNGE,2.0994277219655007e-05
cat__customerID_0678-RLHVP,2.098727819909532e-05
cat__customerID_3714-XPXBW,2.0969016393861266e-05
cat__customerID_9504-DSHWM,2.09456373819434e-05
cat__customerID_6108-OQZDQ,2.0930031725176503e-05
cat__customerID_3470-BTGQO,2.0914601478538257e-05
cat__customerID_0137-OCGAB,2.087804888557888e-05
cat__customerID_0795-GMVQO,2.0870462529904065e-05
cat__customerID_0310-VQXAM,2.0869581268288e-05
cat__customerID_6202-JVYEU,2.0857760077965225e-05
cat__customerID_4086-YQSNZ,2.08302635147477e-05
cat__customerID_2266-SJNAT,2.0829337571318236e-05
cat__customerID_0939-EREMR,2.0779909454679373e-05
cat__customerID_6671-NGWON,2.07690910814036e-05
cat__customerID_2202-OUTMO,2.0762928526010995e-05
cat__customerID_4719-UMSIY,2.073879002831929e-05
cat__customerID_2805-EDJPQ,2.071822129501427e-05
cat__customerID_4274-OWWYO,2.0698301510165878e-05
cat__customerID_3752-CQSJI,2.0691619798524403e-05
cat__customerID_5396-IZEPB,2.0673952027743142e-05
cat__customerID_0516-QREYC,2.0650224701879188e-05
cat__customerID_4568-TTZRT,2.0643549373319465e-05
cat__customerID_1374-DMZUI,2.0628101588195487e-05
cat__customerID_2419-FSORS,2.0624882042642126e-05
cat__customerID_8548-AWOFC,2.060617206007734e-05
cat__customerID_4423-JWZJN,2.059231934136867e-05
cat__customerID_1031-IIDEO,2.0582346848109496e-05
cat__customerID_0218-QNVAS,2.0579001262076412e-05
cat__customerID_7107-UBYKY,2.0548698303541436e-05
cat__customerID_9495-REDIY,2.0539521799057607e-05
cat__customerID_3391-JSQEW,2.0466714341695534e-05
cat__customerID_9546-KDTRB,2.0454214744649042e-05
cat__customerID_4418-LZMSV,2.0434857314138024e-05
cat__customerID_1095-WGNGG,2.0402908367181233e-05
cat__customerID_1618-CFHME,2.039260367692279e-05
cat__customerID_6837-HAEVO,2.0377736888371596e-05
cat__customerID_2672-HUYVI,2.0373225529155528e-05
cat__customerID_3530-CRZSB,2.0371680680029196e-05
cat__customerID_4626-GYCZP,2.0337585947736124e-05
cat__customerID_6653-CBBOM,2.033087058774241e-05
cat__customerID_3160-TYXLT,2.0292867254152385e-05
cat__customerID_6465-GSRCL,2.029191980684058e-05
cat__customerID_4702-IOQDC,2.023910760446302e-05
cat__customerID_0328-GRPMV,2.023910760446302e-05
cat__customerID_3070-BDOQC,2.0227374039655278e-05
cat__customerID_6865-JZNKO,2.022235248279186e-05
cat__customerID_8963-MQVYN,2.0211971819625736e-05
cat__customerID_1428-IEDPR,2.0208416282950707e-05
cat__customerID_0380-ZCSBI,2.0200905575494353e-05
cat__customerID_2371-JUNGC,2.0199783213819752e-05
cat__customerID_8984-EYLLL,2.019901425622035e-05
cat__customerID_7382-DFJTU,2.0189586012171022e-05
cat__customerID_1376-HHBDV,2.0185775637396424e-05
cat__customerID_4198-VFOEA,2.018081504007061e-05
cat__customerID_4827-LTQRJ,2.012859445444279e-05
cat__customerID_2577-GVSIL,2.012048809424504e-05
cat__customerID_0196-VULGZ,2.0100162553688406e-05
cat__customerID_0864-FVJNJ,2.0073625871651772e-05
cat__customerID_1679-JRFBR,2.0060291704567993e-05
cat__customerID_1237-WIYYZ,2.0052047246776946e-05
cat__customerID_6840-RESVB,2.0040464400010236e-05
cat__customerID_8318-LCNBW,2.0023737750025822e-05
cat__customerID_9031-ZVQPT,2.001853325578326e-05
cat__customerID_7665-TOALD,2.0011726844579572e-05
cat__customerID_6278-FEPBZ,1.9980705261485383e-05
cat__customerID_3450-WXOAT,1.9976936479501062e-05
cat__customerID_0488-GSLFR,1.996659629040761e-05
cat__customerID_3635-JBPSG,1.9935000118339344e-05
cat__customerID_2013-SGDXK,1.9912749423520042e-05
cat__customerID_7623-HKYRK,1.9901595229714887e-05
cat__customerID_5353-WILCI,1.9897723698087713e-05
cat__customerID_9060-HJJRW,1.988503930830175e-05
cat__customerID_5193-QLVZB,1.987210215883671e-05
cat__customerID_9932-WBWIK,1.9869456500524687e-05
cat__customerID_7074-IEVOJ,1.9864388788855143e-05
cat__customerID_3038-PQIUY,1.9864015843425562e-05
cat__customerID_4429-WYGFR,1.985691000088846e-05
cat__customerID_7940-UQQUG,1.984801545235452e-05
cat__customerID_5299-SJCZT,1.984251013872524e-05
cat__customerID_1140-UKVZG,1.9833451131094593e-05
cat__customerID_9728-FTTVZ,1.9831891691505665e-05
cat__customerID_7660-HDPJV,1.9831891691505665e-05
cat__customerID_0220-EBGCE,1.9829380938938386e-05
cat__customerID_0750-EBAIU,1.9827879782758528e-05
cat__customerID_6732-FZUGP,1.9818978406048893e-05
cat__customerID_2446-PLQVO,1.9818310727156085e-05
cat__customerID_9496-IVVRP,1.978633843191978e-05
cat__customerID_6103-LIANB,1.9768619910809545e-05
cat__customerID_6674-KVJHG,1.9767824156305077e-05
cat__customerID_3724-UCSHY,1.9733225443778685e-05
cat__customerID_3494-JCHRQ,1.9703074708668848e-05
cat__customerID_8851-RAGOV,1.9688795064202295e-05
cat__customerID_3801-HMYNL,1.967175298328676e-05
cat__customerID_6655-LHBYW,1.9651802856210928e-05
cat__customerID_4119-ZYPZY,1.9641372040962145e-05
cat__customerID_5875-YPQFJ,1.963933212955869e-05
cat__customerID_9738-QLWTP,1.963271336071374e-05
cat__customerID_4603-JANFB,1.9613940377820643e-05
cat__customerID_7820-ZYGNY,1.9608054398697077e-05
cat__customerID_4510-HIMLV,1.95948723011722e-05
cat__customerID_1400-WIVLL,1.9590359819054144e-05
cat__customerID_1563-IWQEX,1.958091902624265e-05
cat__customerID_2812-ENYMO,1.956650194261816e-05
cat__customerID_4389-UEFCZ,1.9562202087476436e-05
cat__customerID_8008-ESFLK,1.955357123490371e-05
cat__customerID_7254-IQWOZ,1.953153056819358e-05
cat__customerID_5985-TBABQ,1.9510776324167763e-05
cat__customerID_0975-UYDTX,1.9507737469678676e-05
cat__customerID_6502-MJQAE,1.950629282080363e-05
cat__customerID_5651-CRHKQ,1.9504740850914912e-05
cat__customerID_3276-HDUEG,1.949804521996151e-05
cat__customerID_4742-DRORA,1.9487802792679692e-05
cat__customerID_6960-HVYXR,1.9467840376377192e-05
cat__customerID_3318-ISQFQ,1.9460773325290818e-05
cat__customerID_6933-VLYFX,1.940554735053191e-05
cat__customerID_8402-EIVQS,1.9398896534190185e-05
cat__customerID_2277-BKJKN,1.9396175171830307e-05
cat__customerID_6457-GIRWB,1.9393088042478627e-05
cat__customerID_3428-XZMAZ,1.9393088042478627e-05
cat__customerID_1159-WFSGR,1.938748908517229e-05
cat__customerID_4903-CNOZC,1.9368565314726137e-05
cat__customerID_9853-JFZDU,1.9359657312295792e-05
cat__customerID_2324-EFHVG,1.9357242279187948e-05
cat__customerID_7228-PAQPD,1.9341195634005855e-05
cat__customerID_4282-MSACW,1.9310151411229542e-05
cat__customerID_1810-MVMAI,1.930553534195279e-05
cat__customerID_4829-ZLJTK,1.930101455452558e-05
cat__customerID_5756-JYOJT,1.9292229509238743e-05
cat__customerID_6648-INWPS,1.926297128693468e-05
cat__customerID_4770-QAZXN,1.9258687458167152e-05
cat__customerID_5084-OOVCJ,1.922660934855897e-05
cat__customerID_7674-YTAFD,1.9222737770508273e-05
cat__customerID_0702-PGIBZ,1.9209970979111498e-05
cat__customerID_2882-DDZPG,1.9207194733358884e-05
cat__customerID_4529-CKBCL,1.920559645985524e-05
cat__customerID_1045-LTCYT,1.9199426089434423e-05
cat__customerID_4623-ZKHLY,1.919649608288566e-05
cat__customerID_9146-JRIOX,1.9175775598722364e-05
cat__customerID_0186-CAERR,1.9172003139145677e-05
cat__customerID_4525-VZCZG,1.9167404606283297e-05
cat__customerID_5996-NRVXR,1.9163981051825626e-05
cat__customerID_5832-TRLPB,1.9095320340480802e-05
cat__customerID_4000-VGMQP,1.9092793641268514e-05
cat__customerID_8992-JQYUN,1.908223063889703e-05
cat__customerID_0623-EJQEG,1.906403661148874e-05
cat__customerID_9200-NLNPD,1.905884558899407e-05
cat__customerID_4822-LPTYJ,1.905814755993292e-05
cat__customerID_8752-GHJFU,1.9036729240684798e-05
cat__customerID_0696-UKTOX,1.8991633793028234e-05
cat__customerID_6996-KNSML,1.898715607217752e-05
